t,s,lateral,lateralV,speed,yawOffset,yawRate,lean,steer,slipFront,slipRear,grip,loadFracFront,longAccel,suspFront,suspRear,wheelie,airY,airVY,boost,slipstream,onRoad,airborne
6.627,186.47858201984116,0,0,45.283237650042906,0,0,0,0,0,0,1,0.3013274059579487,3.4725670179821986,0.048084857244675476,-0.048084857244675476,0,0.06668422612214471,0.5760153049510521,0,2.660850323614266e-7,1,1
6.651,187.2340082771294,0,0,45.33966549903666,0,0,0,0,0,0,1,0.3020360035891469,3.4560162018820697,0.04785679746739123,-0.04785679746739123,0,0.07170114787132892,0.20934863828438546,0,2.5275417224012e-7,1,1
6.678,188.747667578197,0,0,45.451712793871735,0,0,0,0,0,0,1,0.3034443946265825,3.423120211221966,0.04740347779258314,-0.04740347779258314,0,0.063401658036364,-0.5239846950489478,0,2.2813464703798687e-7,1,1
6.702,189.50589167414432,0,0,45.50733449202296,0,0,0,0,0,0,1,0.30414420349269633,3.40677467556345,0.047178213218447014,-0.047178213218447014,0,0.05008524645221486,-0.8906513617156145,0,2.1670510122138448e-7,1,1
6.728,191.02510652765253,0,0,45.61777959754896,0,0,0,0,0,0,1,0.30553508677756014,3.374287615981274,0.046730462829397135,-0.046730462829397135,0,0.005119089950583269,-1.6239846950489478,0,1.9553516254665843e-7,1,1
6.751,191.7860884494593,0,0,45.67260523878187,0,0,0,0,0,0,1,0.3062261768187642,3.358145727161723,0.04650797227814383,-0.04650797227814383,0,0.001,1.8108693062110126,0,1.857975114518357e-7,1,1
6.778,193.31077933300307,0,0,45.78146825962565,0,0,0,0,0,0,1,0.30759969294020917,3.326064314896544,0.04606574855035334,-0.04606574855035334,0,0.046084532429255975,1.0775359728776792,0,1.6764695441608022e-7,1,1
6.801,194.07447957013684,0,0,45.835507854486586,0,0,0,0,0,0,1,0.3082821347921628,3.31012442306877,0.04584601058158953,-0.04584601058158953,0,0.05946013197721729,0.7108693062110125,0,1.5929813608616016e-7,1,1
6.827,195.60456796166395,0,0,45.94280872781509,0,0,0,0,0,0,1,0.30963842568035926,3.278445343037324,0.045409270387520344,-0.045409270387520344,0,0.0678779977398066,-0.022464027122320818,0,1.437816979547245e-7,1,1
6.851,196.37094750167017,0,0,45.996072202778976,0,0,0,0,0,0,1,0.3103122906256723,3.2627057832432267,0.04519226331786127,-0.04519226331786127,0,0.06292026395443458,-0.38913069378898746,0,1.3657823488719326e-7,1,1
6.877,197.90635587106885,0,0,46.101830696971284,0,0,0,0,0,0,1,0.3116514994538745,3.2314256913273613,0.04476096306075294,-0.04476096306075294,0,0.03467146305035722,-1.1224640271223207,0,1.2327482918644107e-7,1,1
6.901,198.6753761953486,0,0,46.15432789380653,0,0,0,0,0,0,1,0.3123168593728246,3.215884784649025,0.04454666498046343,-0.04454666498046343,0,0.011380395931651872,-1.4891306937889874,0,1.1709876024420077e-7,1,1
6.927,200.21602799597238,0,0,46.258563607240085,0,0,0,0,0,0,1,0.31363913045951586,3.1850003099813082,0.044120760627108443,-0.044120760627108443,0,0.024404217644042818,1.3125863919759024,0,1.0565938352693191e-7,1,1
6.951,200.98765107552998,0,0,46.31030428243309,0,0,0,0,0,0,1,0.31429605777968567,3.1696563647173424,0.04390914941625997,-0.04390914941625997,0,0.041697324176974526,0.9459197253092357,0,1.0039754622729116e-7,1,1
6.977,202.53347073566502,0,0,46.41303664238662,0,0,0,0,0,0,1,0.31560153648977995,3.139164111988712,0.04348859652894027,-0.04348859652894027,0,0.0579502039095046,0.21258639197590237,0,9.058971094032212e-8,1,1
7.001,203.30765902682847,0,0,46.46403046661797,0,0,0,0,0,0,1,0.3162501041387823,3.1240154247584426,0.0432796498732199,-0.0432796498732199,0,0.05690997710910298,-0.15408027469076427,0,8.607834333549448e-8,1,1
7.027,204.85857194110918,0,0,46.56527872826939,0,0,0,0,0,0,1,0.31753893679364353,3.0939119763198986,0.04286440364093392,-0.04286440364093392,0,0.03649619017496639,-0.8874136080240976,0,7.76938805813335e-8,1,1
7.052,205.63528838122573,0,0,46.61553528593841,0,0,0,0,0,0,1,0.3181792181543358,3.0789568331094435,0.0426580990470122,-0.0426580990470122,0,0.017122630041231435,-1.2540802746907642,0,7.380141716420895e-8,1,1
7.078,207.19122090200318,0,0,46.71531853146964,0,0,0,0,0,0,1,0.3194515519406436,3.0492387511006815,0.04224811431572669,-0.04224811431572669,0,0.011857853784823142,1.3029424541787769,0,6.661278864930061e-8,1,1
7.102,207.97042890511287,0,0,46.7648473202703,0,0,0,0,0,0,1,0.3200836208071022,3.034475428291257,0.04204442912616144,-0.04204442912616144,0,0.028990228021136086,0.9362757875121102,0,6.327548793797086e-8,1,1
7.128,209.5313083337812,0,0,46.86318445807019,0,0,0,0,0,0,1,0.3213396036890289,3.005139256691968,0.04163966042818781,-0.04163966042818781,0,0.04492164316042865,0.2029424541787768,0,5.709410615406511e-8,1,1
7.151,210.31297178627034,0,0,46.911994888618274,0,0,0,0,0,0,1,0.32196353422255947,2.9905660220873616,0.04143857183590899,-0.04143857183590899,0,0.04372068406340826,-0.16372421248788985,0,5.4250819667592914e-8,1,1
7.176,211.8787263645564,0,0,47.008904652581215,0,0,0,0,0,0,1,0.3232033148569486,2.961608288698416,0.04103897341848065,-0.04103897341848065,0,0.02298543253603415,-0.8970575458212232,0,4.8966517492854464e-8,1,1
7.201,212.66280962079404,0,0,47.05700604808826,0,0,0,0,0,0,1,0.3238191815437547,2.947223402513729,0.040840458480880866,-0.040840458480880866,0,0.0034511401056804333,-1.2637242124878898,0,4.6513294966462616e-8,1,1
7.227,214.2333685220145,0,0,47.1525069970063,0,0,0,0,0,0,1,0.3250429091978299,2.9186406208792595,0.04044598433393596,-0.04044598433393596,0,0.01759208645097348,0.9038585203917422,0,4.198266653998828e-8,1,1
7.252,215.0198363999737,0,0,47.19990859299535,0,0,0,0,0,0,1,0.3256507868099374,2.9044423366536054,0.0402500199865488,-0.0402500199865488,0,0.028073061790835848,0.5371918537250755,0,3.9879334946335004e-8,1,1
7.278,216.59512972026457,0,0,47.294019110038676,0,0,0,0,0,0,1,0.3268586112817271,2.8762310079196602,0.03986062386963935,-0.03986062386963935,0,0.030701679137227256,-0.1961414796082578,0,3.599488752830042e-8,1,1
7.301,217.38394749713106,0,0,47.340730054108974,0,0,0,0,0,0,1,0.32745857483658214,2.8622175734598323,0.03966718693938377,-0.03966718693938377,0,0.02284932114375629,-0.5628081462749245,0,3.420234212939102e-8,1,1
7.328,218.9639062466534,0,0,47.43346834639605,0,0,0,0,0,0,1,0.3286506463770281,2.8343741881937006,0.03928282240778452,-0.03928282240778452,0,0,0,0,3.0861112590583476e-8,1,0
7.351,219.7550396544234,0,0,47.47949769802827,0,0,0,0,0,0,1,0.32924277109978056,2.8205438464551253,0.03909188962582954,-0.03909188962582954,0,0,0,0,2.9314970849795345e-8,1,0
7.377,221.33959574855055,0,0,47.57088179627826,0,0,0,0,0,0,1,0.3304192403381766,2.7930648863868752,0.038712510055862286,-0.038712510055862286,0,0,0,0,2.6459545527871522e-8,1,0
7.402,222.13301096962022,0,0,47.6162385266817,0,0,0,0,0,0,1,0.33100360162483156,2.779415876334292,0.038524058070089774,-0.038524058070089774,0,0,0,0,2.5133922296925246e-8,1,0
7.427,223.72209722010973,0,0,47.70628628495023,0,0,0,0,0,0,1,0.3321646194960092,2.7522978160575,0.038149616683674246,-0.038149616683674246,0,0,0,0,2.2685752092914716e-8,1,0
7.452,224.51776088285825,0,0,47.75097927695007,0,0,0,0,0,0,1,0.3327412928778503,2.7388283734959256,0.0379636220707625,-0.0379636220707625,0,0,0,0,2.1549195913059764e-8,1,0
7.479,226.11131098901288,0,0,47.83970837244124,0,0,0,0,0,0,1,0.3338870105528583,2.712067682086811,0.037594071959179944,-0.037594071959179944,0,0,0,0,1.9450196054164192e-8,1,0
7.501,226.9091901633809,0,0,47.88374642040454,0,0,0,0,0,0,1,0.33445607166189073,2.6987760404686956,0.037410511236284465,-0.037410511236284465,0,0,0,0,1.847574123185063e-8,1,0
7.528,228.50713870320254,0,0,47.97117435336205,0,0,0,0,0,0,1,0.3355866404794046,2.672369183088192,0.03704580538316325,-0.03704580538316325,0,0,0,0,1.6670846255668476e-8,1,0
7.551,229.30720089626803,0,0,48.014566163161085,0,0,0,0,0,0,1,0.33614816501520783,2.6592535742876455,0.03686465501923067,-0.03686465501923067,0,0,0,0,1.5845639366012885e-8,1,0
7.578,230.9094816582693,0,0,48.10058634419884,0,0,0,0,0,0,1,0.33732362101827373,2.63179828050175,0.036504268685023024,-0.036504268685023024,0,0,0,0,1.4297677588695953e-8,1,0
7.602,231.71169030069444,0,0,48.14313702533332,0,0,0,0,0,0,1,0.33796624950918497,2.6167883150354667,0.03632387612407432,-0.03632387612407432,0,0,0,0,1.3585653244778878e-8,1,0
7.627,233.31821856495336,0,0,48.2273225288086,0,0,0,0,0,0,1,0.33932699979562464,2.5850050762021968,0.03595838269648552,-0.03595838269648552,0,0,0,0,1.2258469692444185e-8,1,0
7.652,234.1225280748637,0,0,48.26896155472849,0,0,0,0,0,0,1,0.3400339004806857,2.5684938959154135,0.035771710866170724,-0.035771710866170724,0,0,0,0,1.1644320360852772e-8,1,0
7.677,235.7332128314367,0,0,48.35134256540304,0,0,0,0,0,0,1,0.34148027945192505,2.534710615658608,0.03538783135192852,-0.03538783135192852,0,0,0,0,1.0510105103217464e-8,1,0
7.702,236.5395781740602,0,0,48.39208867521697,0,0,0,0,0,0,1,0.34221382586015453,2.5175770674092486,0.03519010094980115,-0.03519010094980115,0,0,0,0,9.983548837546304e-9,1,0
7.727,238.15433028399943,0,0,48.47270231937339,0,0,0,0,0,0,1,0.343690830210771,2.483078465791277,0.03478295580153709,-0.03478295580153709,0,0,0,0,9.011101063354098e-9,1,0
7.75,238.96270735126703,0,0,48.51257390137906,0,0,0,0,0,0,1,0.34443116673936447,2.465786319730559,0.03457387284688969,-0.03457387284688969,0,0,0,0,8.559644900080087e-9,1,0
7.778,240.5814395115812,0,0,48.59145660873491,0,0,0,0,0,0,1,0.3459098447219864,2.431248626850748,0.03414612271901078,-0.03414612271901078,0,0,0,0,7.725892517394862e-9,1,0
7.801,241.39178510473366,0,0,48.63047170547583,0,0,0,0,0,0,1,0.3466465579072729,2.4140411117372693,0.03392817217860061,-0.03392817217860061,0,0,0,0,7.338825302273404e-9,1,0
7.827,243.01441181385496,0,0,48.707659219295586,0,0,0,0,0,0,1,0.3481117985836196,2.3798172759397414,0.03348603902672375,-0.03348603902672375,0,0,0,0,6.6239868769289346e-9,1,0
7.851,243.82668362630278,0,0,48.745835532615125,0,0,0,0,0,0,1,0.3488394908741531,2.3628204631537097,0.03326261715695545,-0.03326261715695545,0,0,0,0,6.2941123304578665e-9,1,0
7.881,245.45312115005876,0,0,48.82136291981214,0,0,0,0,0,0,1,0.35028353482664865,2.3290917222632777,0.032812838489568376,-0.032812838489568376,0,0,0,0,5.679240559836567e-9,1,0
7.901,246.26727775049423,0,0,48.85871781590089,0,0,0,0,0,0,1,0.3509994723074996,2.3123694682462594,0.03258711926834722,-0.03258711926834722,0,0,0,0,5.3964143799567e-9,1,0
7.928,247.89744408858462,0,0,48.93261947712235,0,0,0,0,0,0,1,0.3524184629722838,2.279225900575943,0.03213540387153104,-0.03213540387153104,0,0,0,0,4.8692382274655846e-9,1,0
7.952,248.71344490434626,0,0,48.96916999155488,0,0,0,0,0,0,1,0.35312132527361134,2.262809045394935,0.0319098746351162,-0.0319098746351162,0,0,0,0,4.625289392269575e-9,1,0
7.979,250.34725975732297,0,0,49.0414796712422,0,0,0,0,0,0,1,0.35451347618753704,2.230292377619671,0.031460435641087484,-0.031460435641087484,0,0,0,0,4.1747629865097545e-9,1,0
8.001,251.1650650580112,0,0,49.07724251399962,0,0,0,0,0,0,1,0.35520269214053496,2.2141942621460764,0.031236836037611584,-0.031236836037611584,0,0,0,0,3.965607360885629e-9,1,0
8.027,252.80244979476095,0,0,49.147993310416496,0,0,0,0,0,0,1,0.3565673129541976,2.182320618855528,0.030792489437404345,-0.030792489437404345,0,0,0,0,3.579337296586405e-9,1,0
8.051,253.62202067610454,0,0,49.18298487089145,0,0,0,0,0,0,1,0.35724270753852655,2.166545331064416,0.030571931615430287,-0.030571931615430287,0,0,0,0,3.400012498027438e-9,1,0
8.079,255.2628983018313,0,0,49.2522092461139,0,0,0,0,0,0,1,0.35857968641500154,2.135317324449607,0.03013440498217741,-0.03013440498217741,0,0,0,0,3.0688342126568148e-9,1,0
8.101,256.0841966698034,0,0,49.28644559809477,0,0,0,0,0,0,1,0.35924129314060416,2.1198640816444607,0.029917541447734505,-0.029917541447734505,0,0,0,0,2.9150856186027183e-9,1,0
8.127,257.7284917945094,0,0,49.35417538795618,0,0,0,0,0,0,1,0.36055082169912656,2.0892772360275442,0.029487802372823918,-0.029487802372823918,0,0,0,0,2.631141645620999e-9,1,0
8.151,258.5514803496921,0,0,49.387672294587475,0,0,0,0,0,0,1,0.36119878290781887,2.0741427135102306,0.029274978295628144,-0.029274978295628144,0,0,0,0,2.5001107916690705e-9,1,0
8.178,260.19911915715437,0,0,49.45393871857354,0,0,0,0,0,0,1,0.36248121006777845,2.044188879131175,0.02885350419439103,-0.02885350419439103,0,0,0,0,2.2558749934320295e-9,1,0
8.201,261.02376137935033,0,0,49.48671163728967,0,0,0,0,0,0,1,0.36311572396017705,2.0293684475015796,0.028644873268875364,-0.028644873268875364,0,0,0,0,2.143532418759112e-9,1,0
8.228,262.67467159659077,0,0,49.551545308377186,0,0,0,0,0,0,1,0.36437147829046856,2.0000376142154854,0.02823184529207704,-0.02823184529207704,0,0,0,0,1.9341307582058604e-9,1,0
8.252,263.5009317296813,0,0,49.583609395807024,0,0,0,0,0,0,1,0.3649927707857079,1.985525996648109,0.02802744898611002,-0.02802744898611002,0,0,0,0,1.837230807219753e-9,1,0
8.278,265.15504259692636,0,0,49.647040330241765,0,0,0,0,0,0,1,0.366222319262521,1.9568072572254016,0.027622879472205233,-0.027622879472205233,0,0,0,0,1.658275303697891e-9,1,0
8.302,265.9828856339732,0,0,49.67841044708142,0,0,0,0,0,0,1,0.3668306290561322,1.9425988784746269,0.027422697205680018,-0.027422697205680018,0,0,0,0,1.575195710982632e-9,1,0
8.328,267.64012787510103,0,0,49.74046807409033,0,0,0,0,0,0,1,0.36803445517160593,1.914480939920347,0.027026507854489623,-0.027026507854489623,0,0,0,0,1.4217637412504497e-9,1,0
8.351,268.46951954369075,0,0,49.77115878994193,0,0,0,0,0,0,1,0.3686300258083633,1.9005701114760865,0.026830486825079054,-0.026830486825079054,0,0,0,0,1.3509599069361758e-9,1,0
8.378,270.12982533716195,0,0,49.83187196137484,0,0,0,0,0,0,1,0.3698086179649836,1.8730415661035977,0.026442553883599593,-0.026442553883599593,0,0,0,0,1.2189846471371814e-9,1,0
8.401,270.9607320849918,0,0,49.86189755954917,0,0,0,0,0,0,1,0.37039169364062974,1.8594225842510053,0.026250625816762786,-0.026250625816762786,0,0,0,0,1.1582792117097485e-9,1,0
8.428,272.6240350352594,0,0,49.92129455944639,0,0,0,0,0,0,1,0.37154553901337356,1.8324720530447753,0.025870804788276587,-0.025870804788276587,0,0,0,0,1.0451269271006164e-9,1,0
8.451,273.4564240159617,0,0,49.95066904172739,0,0,0,0,0,0,1,0.37211636235883533,1.8191392506186321,0.02568289483803088,-0.02568289483803088,0,0,0,0,9.92766068052879e-10,1,0
8.479,275.12265912535855,0,0,50.008777595809015,0,0,0,0,0,0,1,0.3732459436647204,1.7927554586883168,0.02531103325587149,-0.02531103325587149,0,0,0,0,8.963486672342241e-10,1,0
8.501,275.9564981845624,0,0,50.037514687178195,0,0,0,0,0,0,1,0.37380475458463147,1.7797032322018227,0.02512706446607389,-0.02512706446607389,0,0,0,0,8.514415990057875e-10,1,0
8.529,277.62560182565915,0,0,50.09436197225176,0,0,0,0,0,0,1,0.3749105483987819,1.7538750481141656,0.024763008100470805,-0.024763008100470805,0,0,0,0,7.682642777133289e-10,1,0
8.551,278.46085948728694,0,0,50.12247512557098,0,0,0,0,0,0,1,0.37545758347101266,1.7410978717842047,0.024582903494364497,-0.024582903494364497,0,0,0,0,7.300047166832043e-10,1,0
8.579,280.1327693757192,0,0,50.178087778853985,0,0,0,0,0,0,1,0.3765400593659424,1.7158143276669169,0.024226499148229812,-0.024226499148229812,0,0,0,0,6.58898592654584e-10,1,0
8.601,280.96941482851634,0,0,50.20559017950496,0,0,0,0,0,0,1,0.3770755515398387,1.70330676046234,0.024050182624099685,-0.024050182624099685,0,0,0,0,6.258877731625879e-10,1,0
8.628,282.6440699962744,0,0,50.25999430785944,0,0,0,0,0,0,1,0.37813517166338817,1.6785570618622905,0.023701279264598293,-0.023701279264598293,0,0,0,0,5.649231620999317e-10,1,0
8.651,283.48207308056936,0,0,50.2868988783385,0,0,0,0,0,0,1,0.3786593501174218,1.6663137508287915,0.02352867592993812,-0.02352867592993812,0,0,0,0,5.366205116787239e-10,1,0
8.678,285.1594138497481,0,0,50.34012006741478,0,0,0,0,0,0,1,0.3796965690049483,1.6420872810987075,0.023187125066972222,-0.023187125066972222,0,0,0,0,4.841980592590351e-10,1,0
8.7,285.9987450444408,0,0,50.366439471881534,0,0,0,0,0,0,1,0.38020965908953996,1.6301029626943162,0.02301816133054636,-0.02301816133054636,0,0,0,0,4.5993973649015897e-10,1,0
8.727,287.6787130014428,0,0,50.41850279516865,0,0,0,0,0,0,1,0.38122492360160665,1.6063892844481882,0.022683817087764065,-0.022683817087764065,0,0,0,0,4.1527036628524695e-10,1,0
8.752,288.5193434112197,0,0,50.4442494439475,0,0,0,0,0,0,1,0.381727146827728,1.5946587848094966,0.022518420659982784,-0.022518420659982784,0,0,0,0,3.943407398244714e-10,1,0
8.778,290.20188138140924,0,0,50.49517947172792,0,0,0,0,0,0,1,0.38272089615541416,1.5714476397985417,0.02219113974000336,-0.02219113974000336,0,0,0,0,3.560423829463475e-10,1,0
8.801,291.04378272418137,0,0,50.520365525761086,0,0,0,0,0,0,1,0.3832124702079711,1.5599658744281044,0.022029239606376226,-0.022029239606376226,0,0,0,0,3.3809784684585236e-10,1,0
8.828,292.72883474698256,0,0,50.570186333967776,0,0,0,0,0,0,1,0.38418513591493564,1.5372471825582898,0.021708881232269685,-0.021708881232269685,0,0,0,0,3.051653584542617e-10,1,0
8.851,293.57197934154516,0,0,50.594823709219035,0,0,0,0,0,0,1,0.3846662746796885,1.5260091556958482,0.021550407624273456,-0.021550407624273456,0,0,0,0,2.8996812360323916e-10,1,0
8.878,295.25949064598046,0,0,50.64355888819282,0,0,0,0,0,0,1,0.3856182807645538,1.5037730135707796,0.02123683348510869,-0.02123683348510869,0,0,0,0,2.6164114050812025e-10,1,0
8.902,296.10385139989114,0,0,50.667659260001024,0,0,0,0,0,0,1,0.3860891943626034,1.4927738173877634,0.021081717855399872,-0.021081717855399872,0,0,0,0,2.486114117108156e-10,1,0
8.927,297.79376838055447,0,0,50.71533192314664,0,0,0,0,0,0,1,0.3870209573327791,1.4710104965843742,0.020774792061655497,-0.020774792061655497,0,0,0,0,2.243245653869004e-10,1,0
8.951,298.6393187782277,0,0,50.738906730528065,0,0,0,0,0,0,1,0.3874818521594,1.4602453102768718,0.020622967064047155,-0.020622967064047155,0,0,0,0,2.131532020306325e-10,1,0
8.979,300.3315889716876,0,0,50.78553952286743,0,0,0,0,0,0,1,0.3883937811116095,1.43894525546455,0.02032255611128823,-0.02032255611128823,0,0,0,0,1.9239101012377514e-10,1,0
9.001,301.1783030627028,0,0,50.8085999727665,0,0,0,0,0,0,1,0.38884485987766254,1.4284093442860248,0.02017395558409676,-0.02017395558409676,0,0,0,0,1.827522205165736e-10,1,0
9.027,302.8728751243303,0,0,50.85421507938774,0,0,0,0,0,0,1,0.3897373565825557,1.4075631712503067,0.01987992832186525,-0.01987992832186525,0,0,0,0,1.6495123682211273e-10,1,0
9.051,303.7207275119509,0,0,50.87677215087525,0,0,0,0,0,0,1,0.39017881835753065,1.3972518855062486,0.019734487273171477,-0.019734487273171477,0,0,0,0,1.5668717985732453e-10,1,0
9.078,305.41755119316633,0,0,50.921391305276444,0,0,0,0,0,0,1,0.39105227734693115,1.3768503791109663,0.019446714876565425,-0.019446714876565425,0,0,0,0,1.4138041082393447e-10,1,0
9.101,306.2665170230673,0,0,50.943455753694934,0,0,0,0,0,0,1,0.3914843176030623,1.366759153128474,0.019304369470353952,-0.019304369470353952,0,0,0,0,1.3433966636490238e-10,1,0
9.127,307.96554314900175,0,0,50.987100246021505,0,0,0,0,0,0,1,0.3923391262590172,1.3467932652358134,0.01902272541267109,-0.01902272541267109,0,0,0,0,1.212160136105419e-10,1,0
9.151,308.81559809820254,0,0,51.00868260707722,0,0,0,0,0,0,1,0.3927619369161592,1.3369176163154253,0.01888341295523851,-0.01888341295523851,0,0,0,0,1.1517945613273677e-10,1,0
9.177,310.5167785457675,0,0,51.05137329225213,0,0,0,0,0,0,1,0.3935984755612886,1.317378463675617,0.018607772980799464,-0.018607772980799464,0,0,0,0,1.0396039890453865e-10,1,0
9.201,311.3678988117684,0,0,51.07248388605318,0,0,0,0,0,0,1,0.3940122450323524,1.3077139910300553,0.01847143190712615,-0.01847143190712615,0,0,0,0,9.875198291942104e-11,1,0
9.227,313.07118648812934,0,0,51.11424119179926,0,0,0,0,0,0,1,0.39483088702116337,1.288592853148541,0.018201674003872813,-0.018201674003872813,0,0,0,0,8.910490269554273e-11,1,0
9.252,313.9233487782479,0,0,51.13489012683967,0,0,0,0,0,0,1,0.3952358002579767,1.2791352368315443,0.018068243863835647,-0.018068243863835647,0,0,0,0,8.466747854130461e-11,1,0
9.28,315.62869759969533,0,0,51.17573406159344,0,0,0,0,0,0,1,0.3960369120689282,1.260423553818605,0.01780424823556989,-0.01780424823556989,0,0,0,0,7.639630578920636e-11,1,0
9.3,316.4818791206006,0,0,51.1959312386829,0,0,0,0,0,0,1,0.3964331506084175,1.2511685536462487,0.017673669679968432,-0.017673669679968432,0,0,0,0,7.25917697609038e-11,1,0
9.328,318.189243991814,0,0,51.235881399399446,0,0,0,0,0,0,1,0.397217091936557,1.232857924053276,0.017415318718227126,-0.017415318718227126,0,0,0,0,6.552096697550772e-11,1,0
9.351,319.0434224392554,0,0,51.255636515538455,0,0,0,0,0,0,1,0.3976048339471837,1.2238013785193522,0.01728753348463816,-0.01728753348463816,0,0,0,0,6.223836653003464e-11,1,0
9.378,320.752759232954,0,0,51.29471209538711,0,0,0,0,0,0,1,0.3983719577972137,1.2058835571650803,0.017034711740253252,-0.017034711740253252,0,0,0,0,5.6158301126099275e-11,1,0
9.401,321.60791278168267,0,0,51.31403464758742,0,0,0,0,0,0,1,0.3987513781255952,1.19702138235217,0.016909662638743432,-0.016909662638743432,0,0,0,0,5.336161773001947e-11,1,0
9.428,323.31917831865775,0,0,51.35225444353796,0,0,0,0,0,0,1,0.39950203090525266,1.1794882781415992,0.016662256793149966,-0.016662256793149966,0,0,0,0,4.816392828779468e-11,1,0
9.451,324.1752856125371,0,0,51.37115373258832,0,0,0,0,0,0,1,0.3998733011229084,1.1708164666292113,0.01653988769187796,-0.01653988769187796,0,0,0,0,4.575091548057606e-11,1,0
9.478,325.8884376420606,0,0,51.408536152887585,0,0,0,0,0,0,1,0.4006078227365518,1.153660140367683,0.016297786528230378,-0.016297786528230378,0,0,0,0,4.1281504887205395e-11,1,0
9.501,326.7454777843636,0,0,51.42702128706464,0,0,0,0,0,0,1,0.40097111118673184,1.1451747601384779,0.01617804233896679,-0.01617804233896679,0,0,0,0,3.922568594382252e-11,1,0
9.529,328.4604749649674,0,0,51.46358435860359,0,0,0,0,0,0,1,0.4016898351290334,1.128387422343292,0.01594113671311571,-0.01594113671311571,0,0,0,0,3.5393729076227395e-11,1,0
9.551,329.3184275088578,0,0,51.48166425732806,0,0,0,0,0,0,1,0.40204530697357255,1.120084615688699,0.015823963376704907,-0.015823963376704907,0,0,0,0,3.3631121368231236e-11,1,0
9.578,331.0352293894779,0,0,51.517425632899396,0,0,0,0,0,0,1,0.4027485604232261,1.1036586244003628,0.015592146188079043,-0.015592146188079043,0,0,0,0,3.035528131873631e-11,1,0
9.601,331.89407432867284,0,0,51.535109030337516,0,0,0,0,0,0,1,0.40309637768938866,1.095534606826422,0.015477490659863402,-0.015477490659863402,0,0,0,0,2.8834481724667558e-11,1,0
9.628,333.61264133015334,0,0,51.57008599578397,0,0,0,0,0,0,1,0.4037844816027531,1.0794624654214107,0.015250656822294284,-0.015250656822294284,0,0,0,0,2.602585845558674e-11,1,0
9.651,334.47235908976427,0,0,51.58738144439439,0,0,0,0,0,0,1,0.4041248032300224,1.0715135245559049,0.01513846705751831,-0.01513846705751831,0,0,0,0,2.472196294696179e-11,1,0
9.678,336.1926524867159,0,0,51.62159092564805,0,0,0,0,0,0,1,0.4047980724346158,1.0557878795629025,0.014916513470040598,-0.014916513470040598,0,0,0,0,2.231391965167377e-11,1,0
9.701,337.05322391426506,0,0,51.638506799674275,0,0,0,0,0,0,1,0.4051310543213913,1.0480103740646467,0.014806738409250342,-0.014806738409250342,0,0,0,0,2.1195992277124865e-11,1,0
9.728,338.77520581727185,0,0,51.67196536968724,0,0,0,0,0,0,1,0.40578979760916617,1.032624012985905,0.01458956392690686,-0.01458956392690686,0,0,0,0,1.9131396225451715e-11,1,0
9.751,339.6366121738823,0,0,51.68850986859588,0,0,0,0,0,0,1,0.4061155926593334,1.0250143714569986,0.014482153481358468,-0.014482153481358468,0,0,0,0,1.8172913274556543e-11,1,0
9.778,341.36024551205236,0,0,51.721233754162625,0,0,0,0,0,0,1,0.40676011287966296,1.0099602205964437,0.014269658886036336,-0.014269658886036336,0,0,0,0,1.6402780293590134e-11,1,0
9.801,342.22246846380784,0,0,51.73741490602763,0,0,0,0,0,0,1,0.40707887104900226,1.0025149404983045,0.014164563923126317,-0.014164563923126317,0,0,0,0,1.5581001000881234e-11,1,0
9.827,343.94771696766145,0,0,51.769419994499714,0,0,0,0,0,0,1,0.4077094652013112,0.9877860627979459,0.013956651894448405,-0.013956651894448405,0,0,0,0,1.4063333286770409e-11,1,0
9.851,344.81073857713426,0,0,51.78524565933286,0,0,0,0,0,0,1,0.4080213335437138,0.9805017093718289,0.01385382422317732,-0.01385382422317732,0,0,0,0,1.3358760289103181e-11,1,0
9.878,346.5375667618253,0,0,51.81654750522642,0,0,0,0,0,0,1,0.4086382928696951,0.9660913022578355,0.013650399309471579,-0.013650399309471579,0,0,0,0,1.2057549975967906e-11,1,0
9.9,347.40136947976896,0,0,51.83202537825438,0,0,0,0,0,0,1,0.4089434155831571,0.9589645074505454,0.013549791665952004,-0.013549791665952004,0,0,0,0,1.1453466722171887e-11,1,0
9.927,349.12974262863247,0,0,51.86263920975106,0,0,0,0,0,0,1,0.409547025658517,0.9448659006903521,0.013350760255319631,-0.013350760255319631,0,0,0,0,1.0337841567029425e-11,1,0
9.951,349.99430928583666,0,0,51.87777682463936,0,0,0,0,0,0,1,0.4098455441308843,0.9378933620857741,0.013252326288338553,-0.013252326288338553,0,0,0,0,9.819915704521228e-12,1,0
9.977,351.72419343426003,0,0,51.90771754998139,0,0,0,0,0,0,1,0.410436084956562,0.9241000156574459,0.013057596579840671,-0.013057596579840671,0,0,0,0,8.860608237545716e-12,1,0
10.001,352.5895072335652,0,0,51.922522282005616,0,0,0,0,0,0,1,0.4107281378110001,0.9172784954144979,0.012961290836485815,-0.012961290836485815,0,0,0,0,8.41934994731593e-12,1,0
10.028,354.3208691531741,0,0,51.951804495785744,0,0,0,0,0,0,1,0.411305883903814,0.903783997389487,0.01277077281146702,-0.01277077281146702,0,0,0,0,7.59686297741465e-12,1,0
